game_id,agent1_points,agent2_points,first_player,point_differential
1342,59,61,0,-2
1343,73,47,1,26
1344,71,49,0,22
1345,95,25,0,70
1346,65,55,1,10
1347,86,34,1,52
1348,66,54,1,12
1349,94,26,1,68
1350,66,54,0,12
1351,80,40,1,40
1352,97,23,1,74
1353,91,29,1,62
1354,117,3,1,114
1355,102,18,1,84
1356,99,21,1,78
1357,108,12,0,96
1358,99,21,1,78
1359,68,52,1,16
1360,92,28,0,64
1361,64,56,1,8
1362,103,17,0,86
1363,65,55,0,10
1364,78,42,1,36
1365,110,10,0,100
1366,80,40,1,40
1367,116,4,0,112
1368,71,49,1,22
1369,95,25,0,70
1370,80,40,1,40
1371,89,31,1,58
1372,93,27,0,66
1373,108,12,1,96
1374,87,33,1,54
1375,111,9,1,102
1376,87,33,1,54
1377,96,24,1,72
1378,76,44,0,32
1379,106,14,0,92
1380,61,59,1,2
1381,111,9,0,102
1382,91,29,0,62
1383,24,96,1,-72
1384,89,31,1,58
1385,97,23,1,74
1386,32,88,1,-56
1387,97,23,0,74
1388,73,47,1,26
1389,97,23,0,74
1390,112,8,0,104
1391,93,27,0,66
1392,68,52,0,16
1393,83,37,0,46
1394,109,11,0,98
1395,98,22,1,76
1396,105,15,0,90
1397,83,37,0,46
1398,111,9,0,102
1399,88,32,1,56
1400,95,25,1,70
1401,93,27,1,66
1402,86,34,0,52
1403,78,42,1,36
1404,90,30,0,60
1405,67,53,1,14
1406,73,47,0,26
1407,74,46,1,28
1408,104,16,0,88
1409,74,46,0,28
1410,72,48,1,24
1411,116,4,0,112
1412,92,28,0,64
1413,90,30,0,60
1414,66,54,0,12
1415,100,20,1,80
1416,104,16,0,88
1417,85,35,1,50
1418,68,52,1,16
1419,79,41,0,38
1420,120,0,0,120
1421,54,66,1,-12
1422,88,32,1,56
1423,95,25,0,70
1424,79,41,0,38
1425,88,32,1,56
1426,103,17,1,86
1427,66,54,0,12
1428,111,9,0,102
1429,101,19,0,82
1430,82,38,0,44
1431,72,48,1,24
1432,65,55,1,10
1433,87,33,0,54
1434,85,35,0,50
1435,70,50,0,20
1436,80,40,0,40
1437,91,29,0,62
1438,92,28,0,64
1439,106,14,0,92
1440,110,10,1,100
1441,78,42,1,36
1442,91,29,1,62
1443,99,21,1,78
1444,94,26,1,68
1445,88,32,1,56
1446,102,18,1,84
1447,109,11,1,98
1448,90,30,1,60
1449,62,58,0,4
1450,80,40,0,40
1451,58,62,1,-4
1452,84,36,0,48
1453,68,52,1,16
1454,73,47,0,26
1455,99,21,1,78
1456,95,25,1,70
1457,100,20,1,80
1458,61,59,1,2
1459,36,84,0,-48
1460,100,20,0,80
1461,62,58,0,4
1462,55,65,0,-10
1463,74,46,1,28
1464,97,23,1,74
1465,47,73,0,-26
1466,102,18,0,84
1467,102,18,0,84
1468,109,11,0,98
1469,86,34,1,52
1470,70,50,1,20
1471,32,88,0,-56
1472,103,17,1,86
1473,86,34,1,52
1474,62,58,1,4
1475,84,36,0,48
1476,69,51,1,18
1477,82,38,0,44
1478,85,35,0,50
1479,107,13,0,94
1480,103,17,0,86
1481,91,29,1,62
1482,97,23,0,74
1483,114,6,0,108
1484,51,69,1,-18
1485,86,34,1,52
1486,85,35,0,50
1487,88,32,0,56
1488,96,24,0,72
1489,79,41,1,38
1490,84,36,0,48
1491,69,51,0,18
1492,96,24,1,72
1493,110,10,0,100
1494,107,13,0,94
1495,107,13,0,94
1496,87,33,0,54
1497,81,39,1,42
1498,109,11,1,98
1499,75,45,0,30
1500,81,39,0,42
1501,69,51,0,18
1502,78,42,0,36
1503,89,31,0,58
1504,77,43,0,34
1505,105,15,1,90
1506,93,27,0,66
1507,66,54,1,12
1508,77,43,1,34
1509,77,43,0,34
1510,102,18,1,84
1511,83,37,1,46
1512,69,51,0,18
1513,89,31,1,58
1514,62,58,1,4
1515,96,24,0,72
1516,82,38,0,44
1517,90,30,0,60
1518,97,23,0,74
1519,93,27,1,66
1520,92,28,1,64
1521,106,14,0,92
1522,97,23,0,74
1523,87,33,1,54
1524,84,36,1,48
1525,93,27,0,66
1526,83,37,1,46
1527,99,21,1,78
1528,107,13,0,94
1529,79,41,0,38
1530,95,25,1,70
1531,92,28,0,64
1532,90,30,1,60
1533,44,76,1,-32
1534,105,15,1,90
1535,72,48,1,24
1536,116,4,1,112
1537,84,36,0,48
1538,87,33,0,54
1539,100,20,0,80
1540,107,13,0,94
1541,101,19,0,82
1542,105,15,0,90
1543,89,31,0,58
1544,81,39,1,42
1545,100,20,0,80
1546,97,23,1,74
1547,96,24,1,72
1548,113,7,1,106
1549,96,24,1,72
1550,91,29,0,62
1551,54,66,1,-12
1552,107,13,0,94
1553,88,32,1,56
1554,87,33,1,54
1555,107,13,1,94
1556,97,23,0,74
1557,83,37,0,46
1558,74,46,1,28
1559,91,29,1,62
1560,97,23,1,74
1561,71,49,1,22
1562,96,24,0,72
1563,99,21,0,78
1564,80,40,0,40
1565,92,28,0,64
1566,101,19,1,82
1567,86,34,0,52
1568,84,36,0,48
1569,82,38,0,44
1570,33,87,0,-54
1571,93,27,1,66
1572,85,35,1,50
1573,107,13,1,94
1574,100,20,0,80
1575,102,18,1,84
1576,106,14,0,92
1577,68,52,1,16
1578,103,17,1,86
1579,84,36,1,48
1580,57,63,0,-6
1581,109,11,0,98
1582,58,62,1,-4
1583,91,29,1,62
1584,80,40,0,40
1585,104,16,1,88
1586,113,7,1,106
1587,92,28,1,64
1588,69,51,0,18
1589,97,23,1,74
1590,100,20,1,80
1591,87,33,1,54
1592,120,0,1,120
1593,78,42,0,36
1594,88,32,1,56
1595,65,55,0,10
1596,115,5,0,110
1597,115,5,0,110
1598,90,30,0,60
1599,89,31,0,58
1600,95,25,0,70
1601,67,53,1,14
1602,37,83,1,-46
1603,96,24,0,72
1604,96,24,0,72
1605,75,45,1,30
1606,91,29,0,62
1607,105,15,0,90
1608,82,38,0,44
1609,88,32,0,56
1610,93,27,1,66
1611,72,48,1,24
1612,82,38,1,44
1613,104,16,0,88
1614,103,17,0,86
1615,100,20,1,80
1616,72,48,0,24
1617,70,50,1,20
1618,80,40,1,40
1619,118,2,1,116
1620,99,21,0,78
1621,88,32,1,56
1622,81,39,0,42
1623,76,44,0,32
1624,49,71,0,-22
1625,68,52,0,16
1626,95,25,1,70
1627,77,43,1,34
1628,64,56,0,8
1629,117,3,0,114
1630,103,17,1,86
1631,82,38,0,44
1632,91,29,1,62
1633,78,42,0,36
1634,78,42,0,36
1635,89,31,1,58
1636,97,23,0,74
1637,53,67,0,-14
1638,59,61,0,-2
1639,77,43,1,34
1640,76,44,0,32
1641,79,41,0,38
1642,82,38,0,44
1643,80,40,1,40
1644,82,38,0,44
1645,93,27,1,66
1646,115,5,1,110
1647,75,45,0,30
1648,103,17,1,86
1649,98,22,0,76
1650,77,43,0,34
1651,93,27,1,66
1652,77,43,0,34
1653,79,41,0,38
1654,71,49,0,22
1655,108,12,0,96
1656,81,39,1,42
1657,103,17,0,86
1658,80,40,1,40
1659,84,36,1,48
1660,109,11,0,98
1661,99,21,0,78
1662,81,39,0,42
1663,91,29,1,62
1664,98,22,1,76
1665,69,51,1,18
1666,83,37,1,46
1667,97,23,0,74
1668,101,19,0,82
1669,87,33,0,54
1670,97,23,0,74
1671,107,13,0,94
1672,112,8,1,104
1673,78,42,0,36
1674,111,9,1,102
1675,118,2,0,116
1676,86,34,1,52
1677,56,64,1,-8
1678,85,35,0,50
1679,76,44,1,32
1680,73,47,1,26
1681,47,73,1,-26
1682,92,28,1,64
1683,73,47,1,26
1684,96,24,0,72
1685,84,36,0,48
1686,80,40,0,40
1687,101,19,0,82
1688,103,17,0,86
1689,86,34,1,52
1690,91,29,0,62
1691,75,45,0,30
1692,79,41,1,38
1693,98,22,1,76
1694,101,19,1,82
1695,108,12,1,96
1696,93,27,1,66
1697,104,16,1,88
1698,88,32,0,56
1699,104,16,0,88
1700,60,60,0,0
1701,93,27,0,66
1702,113,7,1,106
1703,88,32,1,56
1704,104,16,0,88
1705,90,30,1,60
1706,102,18,0,84
1707,77,43,0,34
1708,65,55,1,10
1709,76,44,0,32
1710,91,29,0,62
1711,96,24,0,72
1712,73,47,1,26
1713,98,22,0,76
1714,57,63,1,-6
1715,100,20,1,80
1716,94,26,0,68
1717,88,32,1,56
1718,102,18,0,84
1719,37,83,0,-46
1720,116,4,0,112
1721,35,85,1,-50
1722,89,31,1,58
1723,102,18,0,84
1724,62,58,0,4
1725,115,5,1,110
1726,82,38,1,44
1727,120,0,0,120
1728,90,30,0,60
1729,50,70,1,-20
1730,79,41,1,38
1731,73,47,0,26
1732,89,31,0,58
1733,89,31,1,58
1734,97,23,1,74
1735,93,27,1,66
1736,86,34,1,52
1737,95,25,1,70
1738,80,40,0,40
1739,60,60,1,0
1740,74,46,0,28
1741,70,50,0,20
1742,76,44,1,32
1743,90,30,1,60
1744,103,17,0,86
1745,111,9,0,102
1746,77,43,0,34
1747,89,31,1,58
1748,107,13,0,94
1749,101,19,1,82
1750,85,35,0,50
1751,84,36,0,48
1752,83,37,1,46
1753,82,38,1,44
1754,104,16,1,88
1755,102,18,0,84
1756,100,20,0,80
1757,79,41,1,38
1758,90,30,0,60
1759,100,20,0,80
1760,94,26,1,68
1761,70,50,0,20
1762,101,19,0,82
1763,111,9,0,102
1764,98,22,1,76
1765,76,44,0,32
1766,63,57,1,6
1767,75,45,1,30
1768,92,28,0,64
1769,78,42,1,36
1770,66,54,1,12
1771,105,15,0,90
1772,58,62,0,-4
1773,92,28,1,64
1774,104,16,0,88
1775,110,10,0,100
1776,96,24,1,72
1777,68,52,0,16
1778,76,44,1,32
1779,91,29,1,62
1780,74,46,0,28
1781,72,48,0,24
1782,95,25,1,70
1783,75,45,0,30
1784,76,44,0,32
1785,91,29,0,62
1786,72,48,0,24
1787,80,40,1,40
1788,71,49,1,22
1789,33,87,1,-54
1790,83,37,0,46
1791,120,0,1,120
1792,82,38,0,44
1793,77,43,0,34
1794,87,33,0,54
1795,109,11,0,98
1796,87,33,1,54
1797,90,30,0,60
1798,98,22,1,76
1799,95,25,1,70
1800,96,24,1,72
1801,83,37,0,46
1802,75,45,1,30
1803,78,42,0,36
1804,102,18,0,84
1805,86,34,0,52
1806,100,20,1,80
1807,107,13,1,94
1808,79,41,0,38
1809,75,45,1,30
1810,59,61,0,-2
1811,72,48,1,24
1812,89,31,0,58
1813,89,31,1,58
1814,92,28,1,64
1815,84,36,0,48
1816,79,41,1,38
1817,77,43,0,34
1818,87,33,1,54
1819,33,87,0,-54
1820,84,36,0,48
1821,83,37,0,46
1822,84,36,1,48
1823,74,46,0,28
1824,82,38,0,44
1825,51,69,1,-18
1826,90,30,0,60
1827,77,43,0,34
1828,84,36,0,48
1829,102,18,0,84
1830,68,52,1,16
1831,78,42,0,36
1832,54,66,1,-12
1833,80,40,0,40
1834,79,41,1,38
1835,100,20,1,80
1836,88,32,1,56
1837,99,21,0,78
1838,88,32,0,56
1839,94,26,1,68
1840,116,4,0,112
1841,73,47,0,26
1842,92,28,1,64
1843,108,12,0,96
1844,91,29,1,62
1845,95,25,1,70
1846,89,31,0,58
1847,78,42,1,36
1848,100,20,1,80
1849,83,37,1,46
1850,110,10,1,100
1851,100,20,0,80
1852,93,27,1,66
1853,66,54,1,12
1854,53,67,1,-14
1855,99,21,0,78
1856,94,26,0,68
1857,45,75,0,-30
1858,102,18,0,84
1859,40,80,1,-40
1860,83,37,0,46
1861,70,50,0,20
1862,82,38,0,44
1863,92,28,1,64
1864,116,4,0,112
1865,76,44,1,32
1866,76,44,0,32
1867,100,20,1,80
1868,102,18,0,84
1869,84,36,0,48
1870,34,86,1,-52
1871,71,49,1,22
1872,62,58,1,4
1873,77,43,0,34
1874,109,11,1,98
1875,99,21,0,78
1876,109,11,0,98
1877,103,17,0,86
1878,79,41,0,38
1879,104,16,0,88
1880,105,15,0,90
1881,103,17,1,86
1882,105,15,1,90
1883,85,35,0,50
1884,116,4,0,112
1885,64,56,0,8
1886,85,35,1,50
1887,76,44,1,32
1888,103,17,1,86
1889,107,13,1,94
1890,89,31,1,58
1891,85,35,0,50
1892,72,48,1,24
1893,85,35,1,50
1894,95,25,0,70
1895,106,14,0,92
1896,85,35,0,50
1897,77,43,0,34
1898,95,25,0,70
1899,71,49,1,22
1900,55,65,0,-10
1901,91,29,0,62
1902,106,14,1,92
1903,102,18,1,84
1904,95,25,0,70
1905,86,34,0,52
1906,86,34,0,52
1907,115,5,0,110
1908,102,18,0,84
1909,101,19,1,82
1910,101,19,0,82
1911,88,32,1,56
1912,82,38,0,44
1913,76,44,0,32
1914,97,23,1,74
1915,99,21,1,78
1916,79,41,1,38
1917,94,26,1,68
1918,76,44,0,32
1919,80,40,0,40
1920,75,45,0,30
1921,100,20,0,80
1922,91,29,1,62
1923,79,41,0,38
1924,89,31,1,58
1925,108,12,1,96
1926,116,4,1,112
1927,45,75,1,-30
1928,101,19,1,82
1929,105,15,0,90
1930,102,18,0,84
1931,105,15,0,90
1932,73,47,0,26
1933,57,63,0,-6
1934,58,62,0,-4
1935,79,41,0,38
1936,94,26,1,68
1937,102,18,0,84
1938,89,31,1,58
1939,64,56,0,8
1940,67,53,1,14
1941,104,16,1,88
1942,105,15,0,90
1943,90,30,1,60
1944,103,17,1,86
1945,112,8,0,104
1946,102,18,1,84
1947,78,42,1,36
1948,55,65,1,-10
1949,104,16,1,88
1950,90,30,0,60
1951,57,63,1,-6
1952,105,15,1,90
1953,94,26,1,68
1954,47,73,1,-26
1955,83,37,1,46
1956,77,43,1,34
1957,84,36,1,48
1958,91,29,1,62
1959,85,35,0,50
1960,68,52,0,16
1961,118,2,0,116
1962,78,42,1,36
1963,90,30,0,60
1964,99,21,0,78
1965,44,76,1,-32
1966,82,38,1,44
1967,91,29,1,62
1968,88,32,1,56
1969,72,48,1,24
1970,64,56,0,8
1971,47,73,0,-26
1972,90,30,1,60
1973,62,58,1,4
1974,112,8,0,104
1975,94,26,0,68
1976,89,31,0,58
1977,99,21,0,78
1978,64,56,1,8
1979,101,19,1,82
1980,73,47,0,26
1981,69,51,1,18
1982,79,41,0,38
1983,73,47,0,26
1984,102,18,1,84
1985,106,14,1,92
1986,58,62,0,-4
1987,64,56,0,8
1988,82,38,1,44
1989,61,59,1,2
1990,99,21,0,78
1991,111,9,0,102
1992,99,21,0,78
1993,60,60,1,0
1994,78,42,0,36
1995,66,54,0,12
1996,95,25,0,70
1997,96,24,1,72
1998,61,59,0,2
1999,104,16,0,88
2000,83,37,0,46
2001,91,29,1,62
2002,86,34,0,52
2003,80,40,1,40
2004,113,7,0,106
2005,91,29,0,62
2006,101,19,0,82
2007,109,11,0,98
2008,106,14,0,92
2009,107,13,1,94
2010,74,46,0,28
2011,77,43,0,34
2012,104,16,1,88
2013,95,25,1,70
2014,49,71,0,-22
2015,115,5,1,110
2016,91,29,1,62
2017,102,18,0,84
2018,116,4,0,112
2019,109,11,0,98
2020,60,60,1,0
2021,62,58,0,4
2022,90,30,0,60
2023,100,20,0,80
2024,104,16,0,88
2025,86,34,0,52
2026,94,26,1,68
2027,33,87,1,-54
2028,95,25,0,70
2029,112,8,0,104
2030,110,10,0,100
2031,102,18,1,84
2032,111,9,0,102
2033,71,49,0,22
2034,85,35,1,50
2035,103,17,1,86
2036,85,35,1,50
2037,89,31,0,58
2038,64,56,1,8
2039,118,2,0,116
2040,92,28,0,64
2041,106,14,1,92
2042,97,23,1,74
2043,63,57,1,6
2044,104,16,0,88
2045,110,10,1,100
2046,94,26,1,68
2047,114,6,0,108
2048,80,40,1,40
2049,90,30,0,60
2050,86,34,0,52
2051,107,13,1,94
2052,88,32,1,56
2053,67,53,1,14
2054,91,29,1,62
2055,91,29,0,62
2056,103,17,0,86
2057,106,14,1,92
2058,118,2,1,116
2059,72,48,0,24
2060,116,4,1,112
2061,74,46,1,28
2062,110,10,0,100
2063,64,56,0,8
2064,100,20,0,80
2065,47,73,0,-26
2066,101,19,0,82
2067,120,0,1,120
2068,95,25,0,70
2069,88,32,1,56
2070,94,26,1,68
2071,71,49,1,22
2072,91,29,1,62
2073,96,24,0,72
2074,94,26,0,68
2075,101,19,0,82
2076,80,40,1,40
2077,97,23,1,74
2078,85,35,1,50
2079,118,2,1,116
2080,74,46,1,28
2081,67,53,0,14
2082,95,25,1,70
2083,86,34,0,52
2084,46,74,1,-28
2085,75,45,1,30
2086,76,44,0,32
2087,110,10,0,100
2088,69,51,1,18
2089,107,13,0,94
2090,90,30,0,60
2091,94,26,1,68
2092,80,40,0,40
2093,91,29,0,62
2094,86,34,1,52
2095,85,35,1,50
2096,109,11,1,98
2097,99,21,1,78
2098,88,32,1,56
2099,80,40,0,40
2100,75,45,1,30
2101,81,39,1,42
2102,101,19,0,82
2103,100,20,1,80
2104,57,63,0,-6
2105,110,10,1,100
2106,87,33,0,54
2107,90,30,1,60
2108,92,28,0,64
2109,79,41,1,38
2110,103,17,0,86
2111,63,57,1,6
2112,103,17,1,86
2113,95,25,0,70
2114,71,49,1,22
2115,80,40,0,40
2116,91,29,0,62
2117,56,64,0,-8
2118,90,30,0,60
2119,73,47,1,26
2120,59,61,0,-2
2121,120,0,1,120
2122,89,31,1,58
2123,99,21,0,78
2124,94,26,0,68
2125,97,23,0,74
2126,102,18,1,84
2127,88,32,0,56
2128,81,39,1,42
2129,95,25,0,70
2130,115,5,0,110
2131,82,38,1,44
2132,118,2,1,116
2133,66,54,0,12
2134,84,36,1,48
2135,106,14,0,92
2136,76,44,0,32
2137,57,63,0,-6
2138,90,30,1,60
2139,75,45,1,30
2140,115,5,1,110
2141,88,32,1,56
2142,94,26,1,68
2143,61,59,0,2
2144,120,0,0,120
2145,99,21,0,78
2146,81,39,1,42
2147,79,41,0,38
2148,79,41,1,38
2149,95,25,0,70
2150,94,26,1,68
2151,49,71,0,-22
2152,109,11,1,98
2153,71,49,0,22
2154,98,22,0,76
2155,96,24,1,72
2156,92,28,0,64
2157,65,55,1,10
2158,94,26,1,68
2159,101,19,1,82
2160,118,2,0,116
2161,72,48,0,24
2162,74,46,1,28
2163,83,37,1,46
2164,65,55,1,10
2165,92,28,0,64
2166,74,46,0,28
2167,57,63,1,-6
2168,85,35,1,50
2169,83,37,0,46
2170,96,24,0,72
2171,103,17,1,86
2172,83,37,1,46
2173,103,17,0,86
2174,74,46,0,28
2175,99,21,1,78
2176,94,26,0,68
2177,80,40,0,40
2178,77,43,1,34
2179,85,35,0,50
2180,84,36,0,48
2181,89,31,0,58
2182,111,9,0,102
2183,88,32,1,56
2184,105,15,1,90
2185,67,53,1,14
2186,93,27,0,66
2187,78,42,1,36
2188,53,67,0,-14
2189,60,60,0,0
2190,61,59,1,2
2191,99,21,0,78
2192,89,31,0,58
2193,52,68,0,-16
2194,99,21,0,78
2195,96,24,0,72
2196,86,34,0,52
2197,84,36,0,48
2198,98,22,0,76
2199,106,14,1,92
2200,95,25,0,70
2201,64,56,0,8
2202,85,35,0,50
2203,106,14,1,92
2204,104,16,1,88
2205,76,44,1,32
2206,73,47,0,26
2207,82,38,1,44
2208,101,19,0,82
2209,111,9,1,102
2210,71,49,0,22
2211,87,33,0,54
2212,110,10,0,100
2213,94,26,1,68
2214,70,50,0,20
2215,100,20,1,80
2216,104,16,0,88
2217,98,22,0,76
2218,80,40,1,40
2219,54,66,1,-12
2220,71,49,1,22
2221,82,38,0,44
2222,110,10,0,100
2223,87,33,0,54
2224,87,33,1,54
2225,83,37,0,46
2226,101,19,0,82
2227,25,95,0,-70
2228,90,30,1,60
2229,118,2,1,116
2230,98,22,0,76
2231,75,45,0,30
2232,71,49,1,22
2233,101,19,1,82
2234,98,22,1,76
2235,117,3,1,114
2236,86,34,0,52
2237,87,33,1,54
2238,95,25,0,70
2239,103,17,1,86
2240,109,11,1,98
2241,111,9,0,102
2242,110,10,1,100
2243,104,16,1,88
2244,101,19,1,82
2245,107,13,0,94
2246,97,23,1,74
2247,99,21,0,78
2248,73,47,0,26
2249,67,53,1,14
2250,67,53,0,14
2251,64,56,1,8
2252,103,17,1,86
2253,87,33,0,54
2254,98,22,1,76
2255,66,54,0,12
2256,69,51,1,18
2257,96,24,1,72
2258,87,33,0,54
2259,98,22,0,76
2260,86,34,0,52
2261,92,28,0,64
2262,52,68,1,-16
2263,113,7,0,106
2264,89,31,0,58
2265,120,0,1,120
2266,85,35,0,50
2267,96,24,1,72
2268,105,15,1,90
2269,111,9,1,102
2270,99,21,1,78
2271,69,51,0,18
2272,52,68,0,-16
2273,71,49,1,22
2274,88,32,0,56
2275,88,32,0,56
2276,94,26,0,68
2277,94,26,0,68
2278,59,61,1,-2
2279,103,17,0,86
2280,80,40,0,40
2281,91,29,1,62
2282,40,80,1,-40
2283,83,37,1,46
2284,91,29,1,62
2285,74,46,0,28
2286,80,40,1,40
2287,96,24,1,72
2288,73,47,1,26
2289,110,10,0,100
2290,110,10,1,100
2291,105,15,1,90
2292,91,29,0,62
2293,106,14,1,92
2294,85,35,0,50
2295,70,50,0,20
2296,103,17,0,86
2297,72,48,0,24
2298,105,15,0,90
2299,102,18,1,84
2300,82,38,1,44
2301,94,26,1,68
2302,78,42,1,36
2303,47,73,0,-26
2304,82,38,1,44
2305,109,11,0,98
2306,116,4,1,112
2307,87,33,0,54
2308,80,40,0,40
2309,85,35,0,50
2310,105,15,0,90
2311,92,28,1,64
2312,104,16,1,88
2313,105,15,0,90
2314,76,44,0,32
2315,79,41,1,38
2316,78,42,1,36
2317,111,9,1,102
2318,88,32,0,56
2319,96,24,1,72
2320,65,55,0,10
2321,99,21,1,78
2322,89,31,1,58
2323,66,54,0,12
2324,69,51,1,18
2325,84,36,1,48
2326,77,43,1,34
2327,100,20,0,80
2328,89,31,0,58
2329,90,30,0,60
2330,70,50,1,20
2331,95,25,0,70
2332,107,13,0,94
2333,110,10,0,100
2334,91,29,0,62
2335,93,27,0,66
2336,81,39,0,42
2337,116,4,1,112
2338,99,21,0,78
2339,73,47,0,26
2340,84,36,0,48
2341,61,59,1,2
2342,102,18,0,84
2343,94,26,1,68
2344,30,90,1,-60
2345,116,4,1,112
2346,97,23,0,74
2347,91,29,1,62
2348,116,4,0,112
2349,65,55,1,10
2350,93,27,1,66
2351,103,17,1,86
2352,66,54,0,12
2353,77,43,1,34
2354,106,14,0,92
2355,89,31,0,58
2356,88,32,0,56
2357,82,38,1,44
2358,75,45,1,30
2359,105,15,0,90
2360,50,70,1,-20
2361,91,29,0,62
2362,98,22,0,76
2363,102,18,0,84
2364,92,28,1,64
2365,77,43,0,34
2366,102,18,1,84
2367,109,11,1,98
2368,51,69,0,-18
2369,83,37,1,46
2370,101,19,0,82
2371,97,23,0,74
2372,104,16,0,88
2373,95,25,1,70
2374,70,50,0,20
2375,108,12,1,96
2376,101,19,1,82
2377,120,0,0,120
2378,79,41,0,38
2379,63,57,0,6
2380,93,27,0,66
2381,71,49,1,22
2382,61,59,1,2
2383,66,54,1,12
2384,103,17,1,86
2385,100,20,0,80
2386,87,33,0,54
2387,93,27,0,66
2388,65,55,1,10
2389,97,23,0,74
2390,72,48,0,24
2391,86,34,1,52
2392,99,21,1,78
2393,106,14,0,92
2394,102,18,0,84
2395,97,23,1,74
2396,102,18,0,84
2397,97,23,0,74
2398,106,14,0,92
2399,82,38,1,44
2400,89,31,0,58
2401,75,45,0,30
2402,89,31,0,58
2403,98,22,1,76
2404,99,21,1,78
2405,81,39,0,42
2406,99,21,1,78
2407,109,11,0,98
2408,78,42,0,36
2409,83,37,1,46
2410,48,72,0,-24
2411,73,47,0,26
2412,88,32,1,56
2413,86,34,1,52
2414,87,33,0,54
2415,111,9,0,102
2416,91,29,1,62
2417,87,33,0,54
2418,101,19,0,82
2419,93,27,1,66
2420,78,42,1,36
2421,95,25,0,70
2422,75,45,1,30
2423,101,19,0,82
2424,89,31,0,58
2425,95,25,0,70
2426,115,5,1,110
2427,104,16,1,88
2428,54,66,0,-12
2429,75,45,0,30
2430,82,38,1,44
2431,83,37,0,46
2432,93,27,0,66
2433,94,26,0,68
2434,87,33,0,54
2435,71,49,1,22
2436,22,98,0,-76
2437,68,52,1,16
2438,109,11,1,98
2439,84,36,0,48
2440,73,47,1,26
2441,61,59,1,2
2442,86,34,0,52
2443,75,45,1,30
2444,90,30,1,60
2445,96,24,1,72
2446,106,14,1,92
2447,90,30,0,60
2448,56,64,1,-8
2449,103,17,0,86
2450,88,32,1,56
2451,78,42,1,36
2452,91,29,1,62
2453,53,67,1,-14
2454,60,60,1,0
2455,83,37,1,46
2456,87,33,1,54
2457,56,64,0,-8
2458,112,8,1,104
2459,87,33,0,54
2460,88,32,0,56
2461,72,48,0,24
2462,93,27,0,66
2463,109,11,1,98
2464,100,20,0,80
2465,104,16,0,88
2466,83,37,1,46
2467,94,26,0,68
2468,42,78,1,-36
2469,90,30,0,60
2470,118,2,0,116
2471,95,25,1,70
2472,88,32,1,56
2473,85,35,1,50
2474,118,2,0,116
2475,73,47,0,26
2476,106,14,1,92
2477,88,32,0,56
2478,97,23,1,74
2479,103,17,0,86
2480,98,22,1,76
2481,77,43,0,34
2482,63,57,1,6
2483,118,2,1,116
2484,81,39,1,42
2485,99,21,1,78
2486,79,41,0,38
2487,83,37,0,46
2488,112,8,0,104
2489,74,46,1,28
2490,100,20,1,80
2491,39,81,1,-42
2492,57,63,1,-6
2493,83,37,0,46
2494,87,33,0,54
2495,87,33,1,54
2496,75,45,0,30
2497,102,18,0,84
2498,82,38,0,44
2499,97,23,0,74
2500,93,27,1,66
2501,105,15,1,90
2502,62,58,0,4
2503,77,43,1,34
2504,98,22,1,76
2505,110,10,1,100
2506,89,31,1,58
2507,116,4,1,112
2508,75,45,0,30
2509,98,22,1,76
2510,100,20,0,80
2511,110,10,0,100
2512,98,22,1,76
2513,108,12,1,96
2514,100,20,1,80
2515,110,10,1,100
2516,62,58,1,4
2517,68,52,0,16
2518,109,11,0,98
2519,97,23,1,74
2520,96,24,0,72
2521,77,43,1,34
2522,106,14,1,92
2523,118,2,0,116
2524,87,33,1,54
2525,97,23,1,74
2526,90,30,1,60
2527,65,55,1,10
2528,107,13,0,94
2529,86,34,0,52
2530,75,45,0,30
2531,109,11,0,98
2532,74,46,1,28
2533,107,13,0,94
2534,59,61,1,-2
2535,95,25,0,70
2536,105,15,1,90
2537,91,29,0,62
2538,96,24,0,72
2539,109,11,0,98
2540,48,72,1,-24
2541,80,40,1,40
2542,83,37,0,46
2543,80,40,1,40
2544,100,20,1,80
2545,83,37,0,46
2546,116,4,0,112
2547,59,61,1,-2
2548,81,39,1,42
2549,103,17,0,86
2550,102,18,0,84
2551,74,46,0,28
2552,103,17,1,86
2553,107,13,0,94
2554,102,18,1,84
2555,75,45,1,30
2556,74,46,1,28
2557,82,38,1,44
2558,68,52,0,16
2559,89,31,1,58
2560,65,55,1,10
2561,68,52,1,16
2562,99,21,0,78
2563,95,25,0,70
2564,90,30,0,60
2565,90,30,1,60
2566,82,38,1,44
2567,100,20,0,80
2568,85,35,0,50
2569,97,23,1,74
2570,89,31,1,58
2571,96,24,1,72
2572,64,56,0,8
2573,113,7,0,106
2574,104,16,1,88
2575,85,35,0,50
2576,62,58,0,4
2577,106,14,0,92
2578,104,16,1,88
2579,92,28,0,64
2580,106,14,0,92
2581,84,36,0,48
2582,88,32,1,56
2583,86,34,0,52
2584,90,30,0,60
2585,115,5,0,110
2586,79,41,1,38
2587,56,64,1,-8
2588,100,20,0,80
2589,62,58,0,4
2590,89,31,0,58
2591,82,38,1,44
2592,58,62,1,-4
2593,97,23,0,74
2594,72,48,1,24
2595,90,30,0,60
2596,115,5,0,110
2597,69,51,1,18
2598,86,34,1,52
2599,95,25,1,70
2600,88,32,0,56
2601,100,20,0,80
2602,78,42,0,36
2603,116,4,1,112
2604,93,27,0,66
